"start_station_name","member_casual","start_lat","start_lng","total_trips"
State St & 54th St,casual,41.7978813329932,-87.6257917863938,99
Central Ave & Roscoe St,casual,41.940045695071476,-87.76993716726894,98
Commercial Ave & 83rd St,casual,41.74461766848303,-87.55120734873466,98
Kilpatrick Ave & Grand Ave,casual,41.91005471598634,-87.74007107142842,98
Long Ave & Belmont Ave,casual,41.939912626666704,-87.76008631879529,96
St Louis Ave & 59th St,casual,41.78982826302081,-87.71002303124654,96
Stewart Ave & 83rd St,casual,41.74372002501385,-87.63408891882284,96
Oak Park & Wellington,casual,41.93038509628416,-87.79965028363868,95
Baltimore Ave & 87th St,casual,41.73733620283605,-87.54850616872562,94
Houston Ave & 92nd St,casual,41.72826200327034,-87.54969535918795,94
Komensky Ave & 31st St,casual,41.839824959961035,-87.72976792758847,94
Kedzie Ave & Harrison St,casual,41.87361184538092,-87.70487568681078,93
Exchange Ave & 79th St,casual,41.75172500148906,-87.55281574862315,92
Green St & Madison Ave*,casual,41.881850999029474,-87.64884099660517,92
Mulligan Ave & Wellington Ave,casual,41.929999999999936,-87.77999999999993,92
Damen Ave & 51st St,casual,41.80091246711725,-87.6746708663479,91
Dauphin Ave & 87th St,casual,41.73653365765348,-87.60126180070127,91
Latrobe Ave & Chicago Ave,casual,41.89473965156046,-87.7568828999671,91
Laramie Ave & Madison St,casual,41.88021362796298,-87.75535460442585,90
Cicero Ave & Quincy St,casual,41.877615442456964,-87.74540062076778,89
Maryland Ave & 104th St,casual,41.70995050749066,-87.60003259550575,89
Hale Ave & 107th St,casual,41.69921265848264,-87.66889544930035,88
Avenue O & 118th St,casual,41.683669267788794,-87.53954874563846,87
Public Rack - Milwaukee Ave & Haussen Ct,casual,41.93989894329889,-87.72006994839084,87
Homan Ave & 65th St,casual,41.779831455081464,-87.7099351417791,86
Wentworth Ave & 24th St,casual,41.85007498963826,-87.63215862471114,86
Albany Ave & 16th St,casual,41.86000000000003,-87.69999999999989,85
Artesian Ave & 55th St,casual,41.790237326690175,-87.6897547303136,85
Central Ave & Parker Ave,casual,41.93000230980387,-87.76990880784331,85
Public Rack - Spaulding Ave & North Ave,casual,41.909997411670545,-87.70998846563532,85
Shabbona Park,casual,41.94039664959219,-87.79994596643539,85
Francisco Ave & 47th St,casual,41.80994649395234,-87.69988381205147,84
Halsted St & 96th St,casual,41.720725629050946,-87.6436780986108,84
Stewart Ave & 63rd St,casual,41.77983756751187,-87.63477499575801,84
Cicero Ave & Grace St,casual,41.949994252698744,-87.74992614949397,83
Doty Ave & 111th St,casual,41.69505195539093,-87.59887623772627,83
Pulaski Rd & Congress Pkwy,casual,41.87441201741507,-87.72610417251988,83
Vernon Ave & 107th St,casual,41.70014394479213,-87.61227980717756,83
Avenue O & 134th St,casual,41.65187535240975,-87.53977777818938,82
California Ave & 26th St,casual,41.84370144699393,-87.69493572857469,82
Halsted St & 51st St,casual,41.8018242026399,-87.64521593865445,81
Halsted St & 63rd St,casual,41.77939748540326,-87.64453897124274,81
Public Rack - Washtenaw Ave & Superior St,casual,41.89052897636213,-87.69487608997107,81
Public Rack - Monticello Ave & Belmont Ave,casual,41.94000000000004,-87.72000000000006,80
Stony Island Ave & 90th St,casual,41.73139752375407,-87.58575360016927,80
Major Taylor Trail & 115th St,casual,41.68493868687011,-87.64528938922548,79
Public Rack - Spaulding Ave & Evergreen Ave,casual,41.90982755181432,-87.7099775434726,79
Western Ave & Ardmore Ave,casual,41.989914355265746,-87.68999187778468,79
Ellis Ave & 83rd St,casual,41.74412487172648,-87.59905380843158,78
Halsted St & 56th St,casual,41.79294532412249,-87.64499611325328,77
Richmond St & Lincoln Ave,casual,41.98997868614711,-87.7000392121211,77
Sacramento Ave & Pershing Rd,casual,41.82000000000004,-87.69999999999989,77
Central Park Blvd & 5th Ave,casual,41.87567495384653,-87.71548149396934,76
Public Rack - Lawndale Ave & Diversey Ave,casual,41.93005098053505,-87.71997957282899,76
Hamlin Ave & 62nd Pl,casual,41.779997661133386,-87.71994102237336,75
Kenneth Ave & 50th St,casual,41.80012395604003,-87.73023458742654,75
N Clark St & W Elm St,casual,41.90021945446227,-87.63012648538673,75
Cottage Grove Ave & 111th Pl,casual,41.691699923661034,-87.6099998550681,74
Orange & Addison,casual,41.94019580951806,-87.82017031527471,74
California & 16th St,casual,41.85994767464384,-87.69968953328757,73
Kenton Ave & Madison St,casual,41.88070948560731,-87.74103391133336,73
State St & Pershing Rd,casual,41.8230238591161,-87.626572814573,73
Central Ave & Madison St,casual,41.88012308465729,-87.76323474370416,71
Greenwood Ave & 79th St,casual,41.75129744876997,-87.59753109689207,71
Kostner Ave & Armitage Ave,casual,41.92000000000004,-87.73999999999985,71
Maplewood Ave & 59th St,casual,41.789894701873216,-87.68992711604217,71
Torrence Ave & 126th Pl,casual,41.666305835156635,-87.55720811088621,71
Kedzie Ave & 45th St,casual,41.81003550058568,-87.7001163394142,70
Long Ave & Belden Ave,casual,41.92019532763337,-87.76006838677156,70
Torrence Ave & 106th St,casual,41.702829637258844,-87.55978672086584,70
Clyde Ave & 87th St,casual,41.73716993148183,-87.57271460999375,69
Greenwood Ave & 91st St,casual,41.728491532179376,-87.59728637879816,69
Public Rack - Washtenaw Ave & Devon Ave,casual,41.999966780347826,-87.69996044047815,69
Pulaski Rd & 60th St,casual,41.780121458487955,-87.72007410300002,69
Vernon Ave & 75th St,casual,41.75836469769565,-87.61413600803864,69
Phillips Ave & 83rd St,casual,41.74453075401469,-87.56506425273523,68
Vincennes Ave & 75th St,casual,41.757967647034356,-87.63120925332343,68
Washtenaw Ave & Superior St,casual,41.88999999999999,-87.6954411764705,68
Ashland Ave & 50th St,casual,41.80302089027859,-87.66469285062684,67
California Ave & Marquette Rd,casual,41.77002399004974,-87.69005007462678,67
Dauphin Ave & 103rd St,casual,41.707283163701746,-87.60767824335743,66
Karlov Ave & Madison St,casual,41.88165408131313,-87.72762063994954,66
Cottage Grove Ave & 78th St,casual,41.75317802054356,-87.6050252014206,65
Halsted St & 69th St,casual,41.76905637586302,-87.64461140543636,65
Komensky Ave & 55th St,casual,41.790051954492284,-87.72006662009231,65
Virginia Ave & Catalpa Ave,casual,41.98003764358975,-87.70461455897431,65
W 103rd St & S Avers Ave,casual,41.709936834338485,-87.71995520709231,65
Ashland Ave & 63rd St,casual,41.779376811927094,-87.66485600415096,64
Central Ave & Harrison St,casual,41.872998568390614,-87.76450121987494,64
Elizabeth St & 92nd St,casual,41.72680576269759,-87.65428986919737,64
Francisco Ave & Hollywood Ave,casual,41.980208112119804,-87.70007324494783,64
Jeffery Blvd & 76th St,casual,41.756200812571244,-87.57748995753025,64
Kildare Ave & 47th St,casual,41.80996232812496,-87.73001331249989,64
Public Rack - Hamlin Ave & Montrose Ave,casual,41.96000000000002,-87.72,64
Western Ave & Lake St,casual,41.88028575561464,-87.68975337574476,64
Altgeld Gardens,casual,41.656732060835644,-87.59880977668108,63
Archer Ave & 43rd St,casual,41.81985652257673,-87.70007668980415,63
Halsted St & 73rd St,casual,41.761625071505854,-87.64412680312367,63
Pulaski & Ann Lurie Pl,casual,41.819944203317476,-87.7200767258254,63
State St & 76th St,casual,41.75975842854495,-87.62741716175658,63
Stony Island Ave & 82nd St,casual,41.74656149424869,-87.58599362141273,63
Kostner Ave & 63rd St,casual,41.77995859562843,-87.73008166939883,61
Midway Orange Line,casual,41.78999999999998,-87.73999999999987,61
Public Rack - Kedzie Ave & Argyle St,casual,41.970033234458995,-87.70998357514756,61
Evans Ave & 75th St,casual,41.75849980966669,-87.60642223975562,60
Loomis St & Lexington St*,casual,41.872174974738556,-87.66152980003395,60
Mason Ave & Belmont Ave,casual,41.939971815900044,-87.77004157591675,60
Public Rack - Milwaukee Ave & School St,casual,41.94004274977781,-87.72973731031661,60
Bennett Ave & 79th St,casual,41.751806035926535,-87.57850480724298,59
Constance Ave & 95th St,casual,41.72225609637223,-87.57896569214205,59
Woodlawn Ave & 75th St,casual,41.75916659018082,-87.59575297427676,59
Eberhart Ave & 91st St,casual,41.72928057732925,-87.6112104228961,58
Kostner Ave & Lake St,casual,41.88593047947128,-87.73539735742531,58
Loomis St & 89th St,casual,41.73242159357174,-87.65807273587762,58
Major Taylor Trail & 124th St,casual,41.668702025407256,-87.63713515173323,58
Marquette Ave & 89th St,casual,41.73367902290589,-87.55838327479132,58
Campbell Ave & Augusta Blvd,casual,41.89969425874857,-87.68966794914614,57
Eberhart Ave & 131st St,casual,41.661535318742395,-87.6123209255343,57
Oketo Ave & Addison St,casual,41.941311985894764,-87.8100976775088,57
State St & 123rd St,casual,41.67065621264176,-87.62264858976503,57
California Ave & 36th St,casual,41.82999999999997,-87.68999999999997,56
Hoyne Ave & 34th St,casual,41.82999999999997,-87.67999999999999,56
MLK Jr Dr & 83rd St,casual,41.74310847757742,-87.61480250363688,56
Racine Ave & 109th Pl,casual,41.69000000000004,-87.64999999999999,56
Washtenaw Ave & Madison St,casual,41.88000000000006,-87.68999999999997,56
Halsted St & 104th St,casual,41.705158379217835,-87.64242373698711,55
Homewood Ave & 115th St,casual,41.68632387972482,-87.67145924565658,55
Western & 28th - Velasquez Institute Vaccination Site,casual,41.84091486524364,-87.6853536819818,55
Ashland Ave & 74th St,casual,41.75922170069649,-87.66347752237589,54
Michigan Ave & 71st St,casual,41.765295088388896,-87.6217458178642,54
Public Rack - Woodlawn Ave & 63rd St N,casual,41.78002664641975,-87.59978725245058,54
Sacramento Blvd & Fulton Ave,casual,41.88974293479014,-87.70012439559869,54
Wabash Ave & 83rd St,casual,41.74347782705014,-87.62282412609628,54
Public Rack - Mozart Elementary School,casual,41.92002445733966,-87.72003796307541,53
South Chicago Ave & 83rd St,casual,41.743928141509436,-87.5752185125786,53
Ewing Ave & Burnham Greenway,casual,41.712322165979714,-87.53456958409149,52
Public Rack - Cicero Ave & Wrightwood Ave,casual,41.92992256007694,-87.74987516496154,52
Greenwood Ave & 97th St,casual,41.722241550658836,-87.59935822414114,51
Kostner Ave & Adams St,casual,41.87792235295424,-87.73591891441176,51
Morgan St & Pershing Rd,casual,41.823623494886675,-87.65091001442669,50
Oglesby Ave & 100th St,casual,41.71337267483522,-87.56585248567224,50
Halsted St & 111th St,casual,41.697012475540134,-87.64244254291492,49
Stony Island Ave & South Chicago Ave,casual,41.75116937341502,-87.58533390613607,49
Ashland Ave & 78th St,casual,41.75951919593948,-87.66506062660558,47
Harlem Ave & Grace St,casual,41.949818489971655,-87.80945917290069,47
Public Rack - Kenton Ave & Palmer St,casual,41.920070875886545,-87.74019596808502,47
Cicero Ave & Flournoy St,casual,41.872136302000015,-87.74663968926814,46
East End Ave & 87th St,casual,41.736803579017426,-87.58280969519096,46
Kedzie Ave & 104th St,casual,41.70008183695655,-87.70002902173907,46
La Villita Park (Albany/30th),casual,41.839936785695635,-87.70017870406515,46
Monticello Ave & Chicago Ave,casual,41.899896384058,-87.71994482971006,46
Base - 2132 W Hubbard Warehouse,casual,41.895924433051846,-87.69756257537041,45
Public Rack - Karlov Ave & Kamerling Ave,casual,41.909707619548165,-87.72991893421482,45
Public Rack - Western Blvd & 49th St,casual,41.800793780302996,-87.68008823106055,44
Racine Ave & 61st St,casual,41.783186232409086,-87.65436761870454,44
Racine Ave & 65th St,casual,41.77789907471966,-87.65427989235609,44
Roscoe & Harlem,casual,41.94010882029549,-87.80980678224996,44
Woodlawn & 103rd - Olive Harvey Vaccination Site,casual,41.71000000000002,-87.59000000000005,44
Hyde Park Blvd & 55th St,casual,41.798372093023225,-87.58139534883718,43
Kildare Ave & 26th St,casual,41.839999999999975,-87.73,43
Public Rack - Jonathan Y Scammon Public School,casual,41.940039240310114,-87.7300612131783,43
Spaulding Ave & 63rd St,casual,41.77999999999998,-87.71000000000002,43
Throop St & 52nd St,casual,41.799661519170556,-87.65719544791469,43
Meade Ave & Addison St,casual,41.94969725469108,-87.77992738850412,41
Public Rack - Rockwell Ave & Touhy Ave ,casual,42.01,-87.69999999999995,41
Robert Fulton Elementary School,casual,41.79999999999997,-87.67000000000004,41
Summit Ave & 86th St,casual,41.73784934874967,-87.64489640092239,41
Vincennes Ave & 104th St,casual,41.704925822592,-87.65692872270665,41
Nordica & Medill,casual,41.92000000000002,-87.80000000000005,40
Public Rack - Hamlin Ave & Grand Ave,casual,41.90000000000003,-87.71999999999993,40
Springfield Ave & 47th St,casual,41.80999999999996,-87.71999999999993,40
Plainfield & Irving Park,casual,41.950050277777805,-87.8300860470085,39
Public Rack - Avers Ave & Irving Park Rd,casual,41.950194173914554,-87.72073088251275,39
Public Rack - Kilbourn Ave & Fullerton Ave,casual,41.92000000000002,-87.73999999999991,39
Public Rack - Sacramento Ave & Devon Ave,casual,42.0,-87.69999999999995,39
Ada St & 113th St,casual,41.693963076704996,-87.657783484455,38
Bloomingdale Ave & Harlem Ave,casual,41.91000000000002,-87.80999999999996,38
Central Park & Augusta Blvd,casual,41.89979029844737,-87.71934675388593,38
Kildare Ave & 55th St,casual,41.790174527122794,-87.73002947821931,38
Laramie Ave & Gladys Ave,casual,41.87735882300001,-87.75606337816669,38
Loomis Blvd & 84th St,casual,41.74059088525472,-87.65671591120456,38
Yates Blvd & 93rd St,casual,41.72616487216432,-87.56628054284067,38
Elizabeth St & 47th St,casual,41.808397943936924,-87.65653032258564,37
Halsted St & 59th St,casual,41.78755628395495,-87.64487577081987,37
Major Ave & Bloomingdale Ave,casual,41.91000000000001,-87.77,37
Public Rack - Harold Washington Park,casual,41.800134180504486,-87.58063118715313,37
Public Rack - Western Ave & Devon Ave,casual,42.0,-87.69000000000004,37
Pulaski Rd & Eddy St,casual,41.94626422875675,-87.73104487819815,37
Commercial Ave & 100th St,casual,41.71331552055623,-87.55111411606838,36
Lamon Ave & Chicago Ave,casual,41.899722222222245,-87.75,36
Public Rack - Keystone Ave & North Ave,casual,41.909995154527785,-87.72994437947222,36
Rhodes Ave & 71st St,casual,41.76600384125001,-87.61172400020374,36
Francisco Ave & Chicago Ave,casual,41.8973125518381,-87.69913184861905,35
Kildare Ave & Chicago Ave,casual,41.89896345939049,-87.7308158620857,35
Public Rack - Milwaukee Ave & Addison St,casual,41.94990190574288,-87.73959678991422,35
Steelworkers Park,casual,41.73982546678095,-87.5300736493048,35
Whipple St & Roosevelt Rd,casual,41.86999999999997,-87.69999999999996,35
Campbell Ave & 51st St,casual,41.80005306862743,-87.68980904901964,34
Campbell Ave & Montrose Ave (Temp),casual,41.961535831987035,-87.69291681330724,34
Kildare & Cermak,casual,41.84999999999998,-87.73,34
Public Rack - Eli Whitney Public School,casual,41.84000241320588,-87.72957631294119,34
Public Rack - Keystone Ave & Irving Park Rd,casual,41.950000000000024,-87.73,34
Leamington Ave & Hirsch St,casual,41.910000000000004,-87.75,33
Narragansett & McLean,casual,41.92000000000001,-87.78999999999998,33
Public Rack - California Ave & Touhy Ave - NW,casual,42.01012955555555,-87.69999606060605,33
Public Rack - Lockwood Ave & Diversey Ave,casual,41.93,-87.76000000000006,33
Bradley Park,casual,41.71788433434479,-87.56459782552318,32
Long Ave & North Ave,casual,41.9099493600625,-87.76005752162504,32
Public Rack - Western Ave & Jarvis Ave,casual,42.01999999999999,-87.69000000000004,32
Calumet Ave & 71st St,casual,41.76551095038281,-87.61693162029033,31
Central Park Ave & Douglas Blvd,casual,41.86030548632259,-87.7194676466989,31
Marshfield Ave & 59th St,casual,41.78680861709679,-87.6662041221183,31
Martin Luther King Dr & 111th St,casual,41.69008512496777,-87.61011934048386,31
Public Rack - Rockwell & Division,casual,41.900185954376354,-87.69015547250541,31
Damen Ave & 33rd St,casual,41.83,-87.68,30
Lafayette Ave & 95th St,casual,41.72000000000002,-87.62099999999995,30
Sacramento Ave & 25th St,casual,41.849999999999994,-87.69999999999999,30
Michigan Ave & 114th St,casual,41.68701646602594,-87.62107335294863,29
Richmond St & 59th St,casual,41.789999999999985,-87.69999999999999,29
Western Ave & 28th St,casual,41.84151776797277,-87.68514363279427,29
Elizabeth St & 59th St,casual,41.78973791192323,-87.65469894060539,28
Public Rack - Lorel Ave & Grand Ave,casual,41.92,-87.76000000000003,28
Western Blvd & 49th St,casual,41.80321428571426,-87.68000000000002,28
Harold Washington Park,casual,41.79999999999998,-87.57999999999998,27
May St & 69th St,casual,41.768946971506175,-87.65293543144445,27
Parkside Ave & Armitage Ave,casual,41.919311346975306,-87.7693785287037,27
Public Rack - Menard Ave & Dakin St - midblock,casual,41.950264531296305,-87.77028197291358,27
Stony Island Ave & 63rd St,casual,41.780056222222214,-87.58965033333332,27
Troy Ave & 27th St,casual,41.84009887037038,-87.70015254938272,27
Albany Ave & Douglas Blvd,casual,41.86000000000001,-87.70000000000002,26
Hamlin Ave & Grand Ave,casual,41.90168608233333,-87.72066782957693,26
Lawndale Ave & 16th St,casual,41.85983062015385,-87.71955915115385,26
NewHastings,casual,41.91934003444872,-87.68893714212821,26
Public Rack - Fullerton Ave & Narragansett Ave,casual,41.92013628665384,-87.78982998315382,26
Tripp Ave & 31st St,casual,41.83976514653849,-87.73003687838461,26
Kedzie Ave & 61st Pl,casual,41.77999999999998,-87.70000000000002,25
Lavergne Ave & 46th St,casual,41.809999999999974,-87.75,25
Mozart St & Jackson Blvd,casual,41.88,-87.70000000000002,25
Public Rack - Lake Shore Dr & Hayes Dr,casual,41.78002474671998,-87.57017857283996,25
Public Rack - State ST & 42nd St,casual,41.819949940000015,-87.6298487066667,25
Spaulding Ave & 16th St,casual,41.86000000000001,-87.71000000000002,25
Kimbark Ave & 67th St,casual,41.76999999999999,-87.58999999999997,24
Public Rack - California Ave & Ogden Ave,casual,41.86000000000001,-87.70000000000003,24
Troy St & Jackson Blvd,casual,41.88,-87.70000000000003,24
Eggleston Ave & 92nd St,casual,41.72780426121279,-87.63442633563827,23
North Ave & New England Ave,casual,41.909970605695634,-87.79987516508692,23
Public Rack - Kildare Ave & Division St,casual,41.899999999999984,-87.73,23
Public Rack - Laramie Ave & Fullerton Ave,casual,41.91999999999999,-87.76,23
Public Rack - McCormick Blvd & Devon Ave,casual,42.0,-87.71000000000002,23
Augusta Blvd & Laramie Ave,casual,41.89963223468181,-87.75877163477274,22
Public Rack - Austin Ave & Roscoe St,casual,41.940000000000026,-87.77999999999999,22
Public Rack - Pulaski Rd & Fullerton Ave,casual,41.91999999999999,-87.73,22
Carpenter St & 63rd St,casual,41.77988057936508,-87.65089996825398,21
Public Rack - Cicero Ave & Cortland St - midblock,casual,41.9193775737619,-87.74941905909525,21
Wentworth Ave & 104th St,casual,41.70531302363362,-87.62918436008547,21
Ashland Ave & 66th St,casual,41.7740716153,-87.66380291884998,20
Homan Ave & Fillmore St,casual,41.87,-87.71000000000002,20
Hyde Park Blvd & 53rd St,casual,41.79999999999999,-87.58049999999999,20
Panama Ave & Grace St,casual,41.95000000000001,-87.82999999999998,20
Public Rack - Christiana Ave & Lawrence Ave,casual,41.97000000000001,-87.71000000000002,20
Public Rack - Laramie Ave & Belmont Ave,casual,41.94000000000002,-87.75949999999999,20
Public Rack - Midway Orange Line,casual,41.789368024149994,-87.7397189238,20
Public Rack - South Shore Dr & 71st St,casual,41.769999999999996,-87.55999999999997,20
Public Rack - Walden Pkwy & 103rd St,casual,41.7096446111,-87.66992201495,20
Public Rack - Woodlawn Ave & 63rd St - NE,casual,41.77999999999999,-87.59999999999997,20
Marquette Ave & 79th St,casual,41.75,-87.55999999999997,19
Public Rack - King Dr & 115th St,casual,41.689757614035095,-87.61017635087717,19
Public Rack - Sacramento Ave & Greenleaf Ave,casual,42.01,-87.70000000000003,19
Christiana Ave & Archer Ave,casual,41.80999999999998,-87.71000000000002,18
Damen Ave & 74th St,casual,41.75927877801711,-87.67363404609308,18
Kedzie Ave & 54th St - SE,casual,41.78999999999999,-87.70000000000003,18
Keeler Ave & Roosevelt Rd,casual,41.87,-87.73,18
Public Rack - Avondale Ave & Addison St,casual,41.95000000000001,-87.72000000000001,18
Public Rack - California Ave & Devon Ave - NW,casual,41.99993272622223,-87.69998400872225,18
Public Rack - Christiana Ave & Archer Ave,casual,41.80999999999998,-87.71000000000002,18
Public Rack - Karlov Ave & Milwaukee Ave,casual,41.94000000000002,-87.73,18
Public Rack - Kimball Ave & Carmen Ave,casual,41.97021761150001,-87.71018673683335,18
Public Rack - Laramie Ave & Grand Ave,casual,41.919999999999995,-87.76,18
Public Rack - Western Ave & 96th St,casual,41.71974078422223,-87.6803116638889,18
Rockwell St & 63rd St,casual,41.779935930055544,-87.68992198072225,18
South Chicago Ave & Elliot Ave,casual,41.74734440740741,-87.58003294444444,18
Kildare Ave & Division St,casual,41.901133582235296,-87.73168564817647,17
Newcastle Ave & Belden Ave,casual,41.92,-87.79999999999997,17
Public Rack - Drake Ave & Leland Ave,casual,41.97000000000001,-87.72000000000001,17
Public Rack - Hyde Park Blvd & 55th St,casual,41.79825260947058,-87.58049613305882,17
Public Rack - Jensen Park,casual,41.96468757843137,-87.72008030392158,17
Public Rack - Sawyer Ave & Lawrence Ave,casual,41.97000000000001,-87.71000000000002,17
Homewood Ave & Monterey Ave,casual,41.69000000000001,-87.67,16
Lavergne Ave & Division St,casual,41.89999999999999,-87.75,16
Public Rack - Spaulding Ave & Foster Ave,casual,41.980000000000004,-87.71000000000002,16
Public Rack - St Louis Ave & Berteau Ave,casual,41.959889052083334,-87.71971221875,16
Walden Pkwy & 103rd St,casual,41.71,-87.67,16
Milwaukee Ave & Diversey Ave,casual,41.92999999999999,-87.71000000000002,15
Mozart Elementary School,casual,41.92,-87.72000000000001,15
Public Rack - Austin Ave & Wrightwood Ave,casual,41.92983723333334,-87.77971103333333,15
Public Rack - Avers Ave & Ogden Ave,casual,41.85000000000001,-87.72000000000001,15
Public Rack - Chopin Park,casual,41.94000000000001,-87.76,15
Public Rack - Cicero Ave & Altgeld St,casual,41.92999999999999,-87.75,15
Public Rack - Cicero Ave & Roscoe St,casual,41.94000000000001,-87.75,15
Public Rack - Hoyne Ave & 110th Pl,casual,41.690572711111116,-87.67106185555555,15
Public Rack - Kedvale Ave & Avondale Ave,casual,41.95,-87.73,15
Public Rack - Kostner Ave & Diversey Ave,casual,41.93034111086667,-87.73941386573333,15
Public Rack - Nagle Ave & Belmont Ave,casual,41.94000000000001,-87.78999999999998,15
Public Rack - Prairie Ave & 47th St ,casual,41.80999999999999,-87.61999999999998,15
Public Rack - Spaulding Ave & Bryn Mawr Ave,casual,41.9801954,-87.71008702222224,15
Wood St & 47th St,casual,41.80999999999999,-87.67,15
Public Rack - Cicero Ave & North Ave,casual,41.90999999999998,-87.75,14
Public Rack - Wood St & 103rd St,casual,41.709999999999994,-87.66999999999999,14
Avers Ave & Archer Ave,casual,41.800000000000004,-87.72000000000001,13
Menard Ave & North Ave,casual,41.90999999999998,-87.77,13
Public Rack - Campbell Ave & Pratt Blvd,casual,42.01,-87.69000000000003,13
Public Rack - Kedzie Ave & Archer Ave,casual,41.809999999999995,-87.70000000000003,13
Public Rack - Melvina Ave & Belmont Ave,casual,41.940000000000005,-87.77999999999999,13
Public Rack - Pulaski Rd & 44th St,casual,41.81041614102564,-87.7203861923077,13
Tripp Ave & 15th St,casual,41.86005320512822,-87.7301028974359,13
Kedzie Ave & 58th St,casual,41.790000000000006,-87.70000000000003,12
Public Rack - Calumet Ave & 51st St,casual,41.800000000000004,-87.62,12
Public Rack - Grand Ave & North Ave,casual,41.90999999999999,-87.73416666666667,12
Public Rack - Kedvale Ave & Addison St,casual,41.949999999999996,-87.73,12
Public Rack - Kostner Ave & North Ave,casual,41.90999999999999,-87.74,12
Public Rack - Oketo Ave & Belmont Ave,casual,41.94,-87.80999999999999,12
S Wentworth Ave & W 111th St,casual,41.6902172935,-87.62985758424999,12
Bell Ave & 95th St,casual,41.720000000000006,-87.68000000000002,11
Menard Ave & Division St,casual,41.89999999999999,-87.77,11
N Narragansett Ave & Grand Ave,casual,41.92000000000001,-87.78363636363635,11
Public Rack - California Ave & Marquette Rd,casual,41.769999999999996,-87.69000000000001,11
Public Rack - Cicero Ave & Wellington Ave,casual,41.94,-87.75,11
Public Rack - Kedzie Ave & 61st Pl E,casual,41.78023178363637,-87.70028165254547,11
Public Rack - Komensky Ave & 31st St,casual,41.84000000000001,-87.73,11
Public Rack - Lafayette Ave & 95th St,casual,41.72051046199999,-87.62217327427273,11
Public Rack - Lawndale Ave & 23rd St,casual,41.84996391645455,-87.7193709919091,11
Public Rack - Leclaire Ave & Division St,casual,41.89999999999999,-87.75,11
Public Rack - Linder Ave & Belmont Ave,casual,41.94,-87.76,11
Public Rack - Menard Ave & Grand Ave,casual,41.92000000000001,-87.77,11
Public Rack - Tripp Ave & North Ave,casual,41.90998388,-87.73051305421212,11
Pulaski Rd & 51st Rd,casual,41.800000000000004,-87.72000000000001,11
Sacramento Blvd & Polk St,casual,41.87,-87.70000000000003,11
Western Ave & 62nd St,casual,41.779999999999994,-87.68000000000002,11
Abbott Park,casual,41.720000000000006,-87.62,10
Claremont Ave & 71st St,casual,41.76,-87.68000000000002,10
Kedzie Ave & 54th St - SW,casual,41.800000000000004,-87.70000000000002,10
Kolin Ave & Archer Ave,casual,41.800000000000004,-87.73,10
Nagle Ave & Belmont Ave,casual,41.94,-87.78999999999999,10
Public Rack - Halsted St & 95th St - SE,casual,41.720000000000006,-87.64,10
Western Ave & 100th St,casual,41.709999999999994,-87.68000000000002,10
California Ave & 29th St,casual,41.84,-87.69,9
Kedzie Ave & Pershing Rd,casual,41.82,-87.70000000000002,9
Kenton Ave & Palmer St,casual,41.92000000000001,-87.74,9
Public Rack - Ashland Ave & 83rd St,casual,41.74,-87.65999999999998,9
Public Rack - California & 71st,casual,41.76262834755555,-87.69172128144444,9
Public Rack - Central Ave & Corcoran Pl,casual,41.88999999999999,-87.76888888888888,9
Public Rack - Champlain Ave & 65th St,casual,41.78,-87.61,9
Public Rack - Francisco Ave & Touhy Ave,casual,42.01088304522222,-87.70055197355556,9
Public Rack - Komensky Ave & 26th St,casual,41.84,-87.73,9
Public Rack - Laramie Ave & Warwick Ave,casual,41.949999999999996,-87.76,9
Public Rack - Winchester Ave & 87th St,casual,41.73719321044444,-87.67137705055558,9
Public Rack - Woodlawn Ave & 63rd St - SE,casual,41.78,-87.60000000000001,9
Pulaski Rd & Armitage Ave,casual,41.92000000000001,-87.73,9
Western Ave & 79th St,casual,41.75,-87.68,9
Avenue L & 114th St,casual,41.68975029166666,-87.53956712499999,8
Christiana Ave & 55th St,casual,41.79,-87.71000000000001,8
Divvy Valet - Oakwood Beach,casual,41.82443496716087,-87.59813632848038,8
Greenwood Ave & Lake Park Ave,casual,41.82,-87.60000000000001,8
Jonathan Y Scammon Public School,casual,41.94,-87.73,8
Kedzie Ave & 63rd St,casual,41.78,-87.70000000000002,8
Olive Harvey College,casual,41.70955226129167,-87.59022314937499,8
Public Rack - 63rd Pl & Narraganssett Ave,casual,41.777849476374996,-87.78129365624999,8
Public Rack - Avers Ave & Archer Ave,casual,41.800542903,-87.71994203800001,8
Public Rack - Central Ave & North Ave,casual,41.91,-87.76875,8
Public Rack - Chase Ave & Touhy Ave - NE,casual,42.01,-87.69,8
Public Rack - King Dr & Oakwood Blvd,casual,41.82,-87.62,8
Public Rack - N Narragansett Ave & Grand Ave,casual,41.92000000000001,-87.78124999999999,8
Public Rack - Narragansett Ave & Fullerton Ave,casual,41.92000000000001,-87.7825,8
Public Rack - Neva Ave & Grand Ave,casual,41.920454956875005,-87.800565820875,8
Public Rack - Western Ave & 110th St,casual,41.69,-87.68,8
Public Rack - Western Ave & 92nd Pl,casual,41.72888881141667,-87.68050777458333,8
Pulaski Rd & 44th St,casual,41.81,-87.72000000000001,8
Racine Ave & 76th,casual,41.76,-87.65249999999999,8
S Michigan Ave & E 118th St,casual,41.67998267825,-87.6200959045,8
